,Id,monthly_rent,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4m1,r4m2,tamhog,tamviv,escolari,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,region_central,region_chorotega,region_pacifico_central,region_brunca,region_huetar_atlantica,region_huetar_norte,zona_urbana,zona_rural,age,Target
5518,ID_664d92ae2,91111.0,0,3,0,1,1,0,0.0,0,0,0,2,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,843afe6ac,0,2,0,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61,2
5519,ID_b47285018,91111.0,0,3,0,1,1,0,0.0,0,0,0,2,2,2,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,843afe6ac,0,2,0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,2
5520,ID_b14939240,31600.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5a872fe17,1,2,0,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,25,4
5521,ID_b119a2fee,31600.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5a872fe17,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,24,4
5522,ID_6f1d11eb7,31600.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5a872fe17,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,4
5523,ID_afa140594,150000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66600c995,0,4,1,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,59,2
5524,ID_ebf0b1f5b,150000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66600c995,0,4,1,1,0,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,92,2
5525,ID_282280cfe,150000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66600c995,0,4,1,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,26,2
5526,ID_ef3bfb47f,150000.0,0,6,0,1,1,0,0.0,0,2,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66600c995,0,4,1,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,52,2
5527,ID_f12e42675,40000.0,1,2,0,1,1,0,0.0,2,1,0,1,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dc0ec3dc4,2,2,0,1,0,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,5,1
5528,ID_ea6e116b5,40000.0,1,2,0,1,1,0,0.0,2,1,0,1,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dc0ec3dc4,2,2,0,0,0,0,1,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,25,1
5529,ID_8d1741379,40000.0,1,2,0,1,1,0,0.0,2,1,0,1,4,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,dc0ec3dc4,2,2,0,0,0,0,1,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,25,1
5530,ID_64ffba081,40000.0,1,2,0,1,1,0,0.0,2,1,0,1,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dc0ec3dc4,2,2,0,1,0,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1
5531,ID_9be3da2f6,85000.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3148dfac2,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1
5532,ID_8eacad3dc,85000.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3148dfac2,1,2,0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,37,1
5533,ID_0cee088b7,85000.0,0,4,0,1,1,0,0.0,0,1,1,1,3,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3148dfac2,1,2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,31,1
5534,ID_9f893613b,100000.0,0,7,0,1,1,0,0.0,0,2,0,1,3,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ab102478a,0,3,0,0,0,0,1,0,0,0,0,0,5,0.60000002,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,26,4
5535,ID_8bb01c7c8,100000.0,0,7,0,1,1,0,0.0,0,2,0,1,3,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ab102478a,0,3,0,0,0,1,0,0,0,0,0,0,5,0.60000002,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,58,4
5536,ID_82e11172c,100000.0,0,7,0,1,1,0,0.0,0,2,0,1,3,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ab102478a,0,3,0,0,0,1,0,0,0,0,0,0,5,0.60000002,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,61,4
5537,ID_3bff9612a,50000.0,0,3,0,1,0,0,0.0,0,1,1,2,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6a389f3de,3,1,0,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,14,2
5538,ID_039a6e46b,50000.0,0,3,0,1,0,0,0.0,0,1,1,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6a389f3de,3,1,0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,28,1
5539,ID_3201197bb,50000.0,0,3,0,1,0,0,0.0,0,1,1,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6a389f3de,3,1,0,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,12,2
5540,ID_51bc7af47,50000.0,0,3,0,1,0,0,0.0,0,1,1,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6a389f3de,3,1,0,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,2
5541,ID_a62cd3fb3,25000.0,0,5,0,1,1,0,0.0,1,1,0,3,5,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33f0e3eec,3,2,0,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,36,3
5542,ID_330624707,25000.0,0,5,0,1,1,0,0.0,1,1,0,3,5,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33f0e3eec,3,2,0,0,1,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,9,3
5543,ID_e923ec2dc,25000.0,0,5,0,1,1,0,0.0,1,1,0,3,5,5,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33f0e3eec,3,2,0,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,14,3
5544,ID_51e7ddbe8,25000.0,0,5,0,1,1,0,0.0,1,1,0,3,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33f0e3eec,3,2,0,0,1,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,12,3
5545,ID_57fe1193b,25000.0,0,5,0,1,1,0,0.0,1,1,0,3,5,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33f0e3eec,3,2,0,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,42,3
5546,ID_af76460bb,225000.0,0,6,0,1,1,0,0.0,0,1,0,0,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c76ee8ff9,0,1,0,0,0,1,0,0,0,0,0,0,4,0.25,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,52,4
5547,ID_8e847675a,265000.0,0,5,0,1,1,0,0.0,1,1,1,2,5,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5f5e274b4,3,2,0,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,9,1
5548,ID_8688c972b,265000.0,0,5,0,1,1,0,0.0,1,1,1,2,5,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5f5e274b4,3,2,0,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,14,1
5549,ID_3443eb2fe,265000.0,0,5,0,1,1,0,0.0,1,1,1,2,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5f5e274b4,3,2,0,1,0,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,1
5550,ID_9270a763a,265000.0,0,5,0,1,1,0,0.0,1,1,1,2,5,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5f5e274b4,3,2,0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,34,1
5551,ID_492b91c4f,265000.0,0,5,0,1,1,0,0.0,1,1,1,2,5,5,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5f5e274b4,3,2,0,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,35,1
5552,ID_d55881680,95000.0,0,5,0,1,1,0,0.0,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,90f8190c9,0,1,1,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,78,1
5553,ID_0917a4935,50000.0,0,6,0,1,1,0,0.0,0,1,0,1,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90ded3bcd,0,2,1,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,4
5554,ID_8fbe5cbfa,50000.0,0,6,0,1,1,0,0.0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90ded3bcd,0,2,1,1,0,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65,4
5555,ID_0b7ad7a5a,120000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,454e83fe5,2,2,0,0,0,0,0,0,0,0,1,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,32,3
5556,ID_88dbba4a0,120000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,454e83fe5,2,2,0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,35,3
5557,ID_e43633875,120000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454e83fe5,2,2,0,1,0,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,6,3
5558,ID_e2f8112e1,120000.0,0,4,0,1,1,0,0.0,1,1,1,1,4,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,454e83fe5,2,2,0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,10,3
5559,ID_4684eedde,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,3,3,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f3b24c98e,1,2,0,0,0,1,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,30,4
5560,ID_c3017cf5b,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,3,3,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f3b24c98e,1,2,0,0,0,1,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,23,4
5561,ID_802abf21a,52831.0,0,3,0,1,1,0,0.0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f3b24c98e,1,2,0,1,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,4,4
5562,ID_2087430f0,80000.0,0,3,0,1,1,0,0.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,619d6fbff,0,1,0,0,1,0,0,0,0,0,0,0,2,0.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,42,4
5563,ID_966caa6cc,257666.66666666666,0,6,0,1,1,0,0.0,0,2,0,3,5,5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,aba0d6c02,1,4,0,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,0,1,22,4
5564,ID_a8b2a6e00,257666.66666666666,0,6,0,1,1,0,0.0,0,2,0,3,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aba0d6c02,1,4,0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,0,1,49,4
5565,ID_ed529bc67,257666.66666666666,0,6,0,1,1,0,0.0,0,2,0,3,5,5,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,aba0d6c02,1,4,0,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,0,1,24,4
5566,ID_5eb22ae10,257666.66666666666,0,6,0,1,1,0,0.0,0,2,0,3,5,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,aba0d6c02,1,4,0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,0,1,45,4
